Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,5.570000,5.590000,5.520000,5.580000,5.069038,1044600
2019-06-17,5.540000,5.540000,5.460000,5.470000,4.969110,1182300
2019-06-18,5.460000,5.490000,5.460000,5.480000,4.978195,1732100
2019-06-19,5.490000,5.650000,5.480000,5.620000,5.105374,2406700
2019-06-20,5.650000,5.750000,5.590000,5.750000,5.223470,3133100
2019-06-21,5.680000,5.810000,5.680000,5.810000,5.277977,4447100
2019-06-24,5.690000,5.780000,5.690000,5.750000,5.223470,872100
2019-06-25,5.750000,5.780000,5.650000,5.740000,5.214386,749200
2019-06-26,5.720000,5.760000,5.710000,5.740000,5.214386,708200
2019-06-27,5.770000,5.800000,5.740000,5.800000,5.268893,1220300
2019-06-28,5.790000,5.790000,5.530000,5.570000,5.059954,4285500
2019-07-01,5.600000,5.630000,5.460000,5.570000,5.059954,2023400
2019-07-02,5.590000,5.720000,5.550000,5.670000,5.150796,3163100
2019-07-03,5.670000,5.700000,5.610000,5.670000,5.150796,1460500
2019-07-04,5.670000,5.740000,5.610000,5.700000,5.178050,704200
2019-07-05,5.720000,5.720000,5.630000,5.690000,5.168964,710100
2019-07-08,5.690000,5.690000,5.600000,5.600000,5.087206,891000
2019-07-09,5.620000,5.720000,5.600000,5.710000,5.187134,1115400
2019-07-10,5.710000,5.720000,5.610000,5.650000,5.132627,889500
2019-07-11,5.690000,5.750000,5.620000,5.750000,5.223470,914100
2019-07-12,5.750000,5.750000,5.620000,5.630000,5.114460,926200
2019-07-15,5.630000,5.680000,5.610000,5.680000,5.159881,577700
2019-07-16,5.690000,5.700000,5.610000,5.700000,5.178050,956800
2019-07-17,5.680000,5.700000,5.620000,5.640000,5.123544,648000
2019-07-18,5.650000,5.700000,5.590000,5.610000,5.096290,2556600
2019-07-19,5.640000,5.700000,5.600000,5.700000,5.178050,2102100
2019-07-22,5.650000,5.650000,5.610000,5.630000,5.114460,2733200
2019-07-23,5.650000,5.690000,5.620000,5.670000,5.150796,3083100
2019-07-24,5.640000,5.690000,5.600000,5.610000,5.096290,987700
2019-07-25,5.640000,5.700000,5.570000,5.700000,5.178050,4150900
2019-07-26,5.650000,5.660000,5.610000,5.630000,5.114460,868100
2019-07-29,5.580000,5.640000,5.580000,5.630000,5.114460,671200
2019-07-31,5.600000,5.680000,5.470000,5.680000,5.159881,6934100
2019-08-01,5.570000,5.720000,5.570000,5.720000,5.196218,2705900
2019-08-02,5.620000,5.710000,5.410000,5.440000,4.941857,3754000
2019-08-05,5.430000,5.460000,5.400000,5.420000,4.923689,3225500
2019-08-06,5.350000,5.440000,5.320000,5.370000,4.878268,3586800
2019-08-07,5.390000,5.420000,5.370000,5.380000,4.887352,3917800
2019-08-08,5.380000,5.450000,5.380000,5.420000,4.923689,2414600
2019-08-09,5.400000,5.440000,5.400000,5.410000,4.914604,1886400
2019-08-13,5.400000,5.470000,5.380000,5.390000,4.896436,2354500
2019-08-14,5.390000,5.450000,5.380000,5.390000,4.896436,2488700
2019-08-15,5.380000,5.460000,5.350000,5.460000,4.960027,1882300
2019-08-16,5.400000,5.450000,5.390000,5.450000,4.950942,1038900
2019-08-19,5.400000,5.510000,5.400000,5.470000,4.969110,1969900
2019-08-20,5.470000,5.540000,5.430000,5.460000,4.960027,1469600
2019-08-21,5.450000,5.500000,5.450000,5.460000,4.960027,1401600
2019-08-22,5.450000,5.620000,5.420000,5.560000,5.050869,2165200
2019-08-23,5.450000,5.520000,5.380000,5.400000,4.905520,2017100
2019-08-26,5.380000,5.490000,5.380000,5.490000,4.987278,1913200
2019-08-27,5.450000,5.500000,5.430000,5.470000,4.969110,7696100
2019-08-28,5.470000,5.480000,5.400000,5.410000,4.914604,1739800
2019-08-29,5.360000,5.440000,5.330000,5.410000,4.960449,2853000
2019-08-30,5.470000,5.590000,5.420000,5.570000,5.107154,5197600
2019-09-03,5.550000,5.550000,5.430000,5.450000,4.997126,1736700
2019-09-04,5.470000,5.470000,5.410000,5.450000,4.997126,1256600
2019-09-05,5.420000,5.680000,5.420000,5.530000,5.070479,1954500
2019-09-06,5.500000,5.570000,5.500000,5.550000,5.088816,767100
2019-09-10,5.570000,5.630000,5.530000,5.630000,5.162169,2291700
2019-09-11,5.620000,5.630000,5.550000,5.600000,5.134661,3335000
2019-09-12,5.600000,5.640000,5.570000,5.570000,5.107154,731600
2019-09-13,5.580000,5.620000,5.510000,5.600000,5.134661,1363400
2019-09-17,5.590000,5.700000,5.590000,5.700000,5.226351,3511300
2019-09-18,5.630000,5.680000,5.570000,5.650000,5.180507,1123700
2019-09-19,5.600000,5.700000,5.590000,5.700000,5.226351,1007400
2019-09-20,5.610000,5.700000,5.530000,5.670000,5.198845,9334500
2019-09-23,5.620000,5.640000,5.550000,5.550000,5.088816,1061000
2019-09-24,5.560000,5.650000,5.520000,5.590000,5.125493,1468100
2019-09-25,5.560000,5.640000,5.550000,5.570000,5.107154,1333900
2019-09-26,5.530000,5.590000,5.380000,5.380000,4.932943,1897500
2019-09-27,5.380000,5.450000,5.380000,5.440000,4.987957,1798500
2019-09-30,5.450000,5.610000,5.400000,5.600000,5.134661,2471400
2019-10-01,5.580000,5.580000,5.510000,5.550000,5.088816,544000
2019-10-02,5.600000,5.600000,5.450000,5.470000,5.015463,1588800
2019-10-03,5.450000,5.460000,5.400000,5.410000,4.960449,1101800
2019-10-04,5.490000,5.520000,5.430000,5.460000,5.006295,856700
2019-10-07,5.460000,5.500000,5.430000,5.450000,4.997126,335600
2019-10-08,5.430000,5.490000,5.430000,5.440000,4.987957,891700
2019-10-09,5.450000,5.470000,5.400000,5.440000,4.987957,927700
2019-10-10,5.430000,5.470000,5.410000,5.450000,4.997126,471400
2019-10-11,5.430000,5.460000,5.380000,5.390000,4.942111,980600
2019-10-14,5.420000,5.450000,5.380000,5.410000,4.960449,1098100
2019-10-15,5.410000,5.430000,5.380000,5.400000,4.951281,1580500
2019-10-16,5.410000,5.490000,5.400000,5.450000,4.997126,1955300
2019-10-17,5.490000,5.490000,5.410000,5.440000,4.987957,1422400
