Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,5.670000,5.670000,5.630000,5.630000,5.435648,5808800
2019-06-17,5.620000,5.650000,5.580000,5.610000,5.416338,2864600
2019-06-18,5.650000,5.650000,5.600000,5.620000,5.425994,1942900
2019-06-19,5.650000,5.690000,5.620000,5.640000,5.445302,5497100
2019-06-20,5.600000,5.760000,5.600000,5.760000,5.561161,7048600
2019-06-21,5.670000,5.830000,5.670000,5.790000,5.590125,9097900
2019-06-24,5.810000,5.810000,5.730000,5.760000,5.561161,4434100
2019-06-25,5.830000,5.830000,5.680000,5.780000,5.580470,2301000
2019-06-26,5.790000,5.830000,5.730000,5.800000,5.628996,4947300
2019-06-27,5.710000,5.820000,5.710000,5.800000,5.658264,6891800
2019-06-28,5.740000,5.810000,5.740000,5.800000,5.658264,3455300
2019-07-01,5.800000,5.820000,5.760000,5.820000,5.677774,3352800
2019-07-02,5.850000,5.950000,5.790000,5.840000,5.697286,9534900
2019-07-03,5.860000,5.870000,5.800000,5.870000,5.726552,3269400
2019-07-04,5.880000,5.890000,5.810000,5.830000,5.687530,1288400
2019-07-05,5.830000,5.870000,5.820000,5.860000,5.716797,5455800
2019-07-08,5.740000,5.800000,5.700000,5.750000,5.609485,3782300
2019-07-09,5.780000,5.820000,5.770000,5.800000,5.658264,5005000
2019-07-10,5.800000,5.820000,5.770000,5.810000,5.668018,3246400
2019-07-11,5.820000,5.820000,5.790000,5.810000,5.668018,1358400
2019-07-12,5.780000,5.800000,5.770000,5.790000,5.648508,3269500
2019-07-15,5.750000,5.800000,5.680000,5.740000,5.599729,1038400
2019-07-16,5.760000,5.800000,5.710000,5.800000,5.658264,1113300
2019-07-17,5.740000,5.780000,5.740000,5.770000,5.628996,2156100
2019-07-18,5.760000,5.780000,5.760000,5.760000,5.619241,981300
2019-07-19,5.800000,5.810000,5.760000,5.780000,5.638752,5420100
2019-07-22,5.810000,5.810000,5.730000,5.800000,5.658264,1036100
2019-07-23,5.800000,5.870000,5.740000,5.760000,5.619241,2828000
2019-07-24,5.730000,5.780000,5.720000,5.750000,5.609485,1995800
2019-07-25,5.730000,5.780000,5.730000,5.750000,5.609485,4818000
2019-07-26,5.750000,5.750000,5.660000,5.700000,5.560707,1442000
2019-07-29,5.680000,5.760000,5.650000,5.750000,5.609485,1795900
2019-07-31,5.790000,5.790000,5.650000,5.740000,5.599729,7244200
2019-08-01,5.700000,5.790000,5.650000,5.760000,5.619241,2181300
2019-08-02,5.720000,5.760000,5.680000,5.730000,5.589973,4145100
2019-08-05,5.680000,5.750000,5.660000,5.680000,5.541195,3211600
2019-08-06,5.600000,5.770000,5.600000,5.680000,5.541195,7056000
2019-08-07,5.630000,5.870000,5.630000,5.750000,5.609485,6586500
2019-08-08,5.800000,5.850000,5.720000,5.750000,5.609485,4831300
2019-08-09,5.800000,5.870000,5.720000,5.730000,5.589973,4271200
2019-08-13,5.680000,5.690000,5.630000,5.660000,5.521684,7619000
2019-08-14,5.700000,5.750000,5.660000,5.660000,5.521684,4681800
2019-08-15,5.630000,5.680000,5.550000,5.680000,5.541195,1958300
2019-08-16,5.640000,5.690000,5.600000,5.690000,5.550951,3546200
